player_id,first_name,last_name,birthdate,height,weight,ethnicity,skin_tone,hair_color,facial_hair,bats,primary_position,other_positions,is_pitcher,role,preferred_pitching_role,ch,ph,sp,gf,pl,vl,sc,fa,arm,endurance,control,movement,hold_runner,fb,cu,cb,sl,si,scb,kn,pot_ch,pot_ph,pot_sp,pot_gf,pot_pl,pot_vl,pot_sc,pot_fa,pot_arm,pot_control,pot_movement,pot_endurance,pot_hold_runner,pot_fb,pot_cu,pot_cb,pot_sl,pot_si,pot_scb,pot_kn,injured,injury_description,return_date,ready,injury_list,injury_start_date,injury_minimum_days,injury_eligible_date,injury_rehab_assignment,injury_rehab_days,durability,pitcher_archetype,hitter_archetype
D20250122,Tanner,Mayden,2007-11-08,72,195,Anglo,medium,brown,clean_shaven,R,RF,[],0,,,75,62,61,50,50,52,50,51,38,,,,,,,,,,,,68,68,69,50,50,50,50,51,38,,,,,,,,,,,,False,,,1,,,,,,0,50,,balanced
D20250130,Deshawn,Young,2007-07-20,72,195,Anglo,medium,brown,clean_shaven,S,P,[],1,SP,,,,,50,,,,72,67,92,58,71,62,81,0,0,0,0,0,0,,,,50,,,,72,67,51,63,71,34,50,0,0,0,0,0,0,False,,,1,,,,,,0,50,power_starter,
D20250010,Aaron,Radon,2007-10-01,72,195,Anglo,medium,brown,clean_shaven,L,3B,[],0,,,69,76,55,50,50,63,50,32,43,,,,,,,,,,,,67,61,73,50,50,50,50,32,43,,,,,,,,,,,,False,,,1,,,,,,0,50,,balanced
D20250200,Jamal,Mitchell,2007-04-28,72,195,Anglo,medium,brown,clean_shaven,R,3B,[],0,,,90,49,62,50,50,80,50,52,59,,,,,,,,,,,,69,57,59,50,50,50,50,52,59,,,,,,,,,,,,False,,,1,,,,,,0,50,,contact
D20250132,Mckinley,Huey,2007-11-06,72,195,Anglo,medium,brown,clean_shaven,R,P,[],1,SP,LR,,,,50,,,,71,69,59,62,68,52,69,0,0,0,0,0,0,,,,50,,,,71,69,47,63,74,48,50,0,0,0,0,0,0,False,,,1,,,,,,0,50,long_relief,
D20250087,Miguel,Castillo,2007-08-05,72,195,Anglo,medium,brown,clean_shaven,R,P,[],1,SP,,,,,50,,,,60,53,89,76,74,71,63,0,0,0,0,0,0,,,,50,,,,60,53,43,68,72,36,50,0,0,0,0,0,0,False,,,1,,,,,,0,50,finesse_starter,
D20250108,Malik,Gaines,2007-10-07,72,195,Anglo,medium,brown,clean_shaven,R,P,[],1,SP,,,,,50,,,,61,71,70,67,74,68,87,0,0,0,0,0,0,,,,50,,,,61,71,58,55,70,42,50,0,0,0,0,0,0,False,,,1,,,,,,0,50,power_starter,
D20250025,Percy,Scott,2007-12-12,72,195,Anglo,medium,brown,clean_shaven,R,SS,[],0,,,68,63,64,50,50,75,50,52,71,,,,,,,,,,,,69,56,68,50,50,50,50,52,71,,,,,,,,,,,,False,,,1,,,,,,0,50,,contact
D20250020,Sung,Pham,2007-01-25,72,195,Anglo,medium,brown,clean_shaven,L,C,[],0,,,72,60,70,50,50,63,50,39,74,,,,,,,,,,,,69,64,65,50,50,50,50,39,74,,,,,,,,,,,,False,,,1,,,,,,0,50,,balanced
D20250183,Yong,Pham,2007-11-21,72,195,Anglo,medium,brown,clean_shaven,L,P,[],1,SP,,,,,50,,,,35,48,73,59,80,50,75,0,0,0,0,0,0,,,,50,,,,35,48,41,62,78,31,50,0,0,0,0,0,0,False,,,1,,,,,,0,50,power_starter,
D20250053,Rafael,Hernandez,2007-07-24,72,195,Anglo,medium,brown,clean_shaven,L,P,[],1,SP,,,,,50,,,,66,63,69,62,69,71,89,0,0,0,0,0,0,,,,50,,,,66,63,47,58,74,48,50,0,0,0,0,0,0,False,,,1,,,,,,0,50,power_starter,
D20250086,Darnell,King,2007-12-23,72,195,Anglo,medium,brown,clean_shaven,S,P,[],1,SP,,,,,50,,,,42,30,81,78,78,82,69,0,0,0,0,0,0,,,,50,,,,42,30,64,37,76,37,50,0,0,0,0,0,0,False,,,1,,,,,,0,50,finesse_starter,
D20250083,Roberto,Sanchez,2007-10-06,72,195,Anglo,medium,brown,clean_shaven,R,RF,[],0,,,71,60,62,50,50,61,50,39,61,,,,,,,,,,,,69,61,55,50,50,50,50,39,61,,,,,,,,,,,,False,,,1,,,,,,0,50,,contact
D20250111,Jermaine,Robinson,2007-08-02,72,195,Anglo,medium,brown,clean_shaven,L,P,[],1,SP,LR,,,,50,,,,74,68,64,63,73,55,68,0,0,0,0,0,0,,,,50,,,,74,68,51,50,75,59,50,0,0,0,0,0,0,False,,,1,,,,,,0,50,long_relief,
D20250077,Cedric,Gaines,2007-03-14,72,195,Anglo,medium,brown,clean_shaven,R,P,[],1,SP,,,,,50,,,,69,65,72,71,81,55,75,0,0,0,0,0,0,,,,50,,,,69,65,35,59,80,32,50,0,0,0,0,0,0,False,,,1,,,,,,0,50,power_starter,
D20250150,Delbert,Hilson,2007-10-21,72,195,Anglo,medium,brown,clean_shaven,R,3B,[],0,,,69,59,53,50,50,70,50,72,66,,,,,,,,,,,,62,64,56,50,50,50,50,72,66,,,,,,,,,,,,False,,,1,,,,,,0,50,,balanced
D20250152,Ricardo,Rivera,2007-09-08,72,195,Anglo,medium,brown,clean_shaven,L,P,[],1,SP,SU,,,,50,,,,38,61,49,75,72,54,94,0,0,0,0,0,0,,,,50,,,,38,61,47,56,71,40,50,0,0,0,0,0,0,False,,,1,,,,,,0,50,setup,
D20250144,Hilario,Trayer,2007-12-16,72,195,Anglo,medium,brown,clean_shaven,L,P,[],1,SP,,,,,50,,,,49,75,74,68,88,64,59,0,0,0,0,0,0,,,,50,,,,49,75,48,46,79,44,50,0,0,0,0,0,0,False,,,1,,,,,,0,50,specialist_starter,
D20250050,Richard,Noseff,2007-07-20,72,195,Anglo,medium,brown,clean_shaven,S,1B,[],0,,,61,61,60,50,50,61,50,43,32,,,,,,,,,,,,63,66,62,50,50,50,50,43,32,,,,,,,,,,,,False,,,1,,,,,,0,50,,balanced
D20250127,Darnell,Taylor,2007-10-27,72,195,Anglo,medium,brown,clean_shaven,L,SS,[],0,,,51,89,42,50,50,54,50,56,72,,,,,,,,,,,,60,70,58,50,50,50,50,56,72,,,,,,,,,,,,False,,,1,,,,,,0,50,,power
D20250196,Pedro,Hernandez,2007-12-20,72,195,Anglo,medium,brown,clean_shaven,L,C,[],0,,,63,70,50,50,50,64,50,38,38,,,,,,,,,,,,68,69,55,50,50,50,50,38,38,,,,,,,,,,,,False,,,1,,,,,,0,50,,balanced
D20250047,Malik,Jackson,2007-09-19,72,195,Anglo,medium,brown,clean_shaven,L,P,[],1,SP,,,,,50,,,,53,41,77,66,66,68,83,0,0,0,0,0,0,,,,50,,,,53,41,42,53,76,60,50,0,0,0,0,0,0,False,,,1,,,,,,0,50,balanced_starter,
D20250091,Lonnie,Minteer,2007-04-13,72,195,Anglo,medium,brown,clean_shaven,R,P,[],1,SP,,,,,50,,,,69,74,75,65,79,49,97,0,0,0,0,0,0,,,,50,,,,69,74,51,42,76,41,50,0,0,0,0,0,0,False,,,1,,,,,,0,50,power_starter,
D20250038,Rufus,Robinson,2007-11-21,72,195,Anglo,medium,brown,clean_shaven,S,P,[],1,RP,,,,,50,,,,75,41,84,64,83,56,84,0,0,0,0,0,0,,,,50,,,,75,41,70,51,61,36,50,0,0,0,0,0,0,False,,,1,,,,,,0,50,power_starter,
D20250006,Malik,King,2007-03-27,72,195,Anglo,medium,brown,clean_shaven,S,RF,[],0,,,64,85,40,50,50,66,50,64,59,,,,,,,,,,,,55,68,58,50,50,50,50,64,59,,,,,,,,,,,,False,,,1,,,,,,0,50,,power
D20250136,Ricardo,Rivera,2007-10-09,72,195,Anglo,medium,brown,clean_shaven,L,P,[],1,SP,LR,,,,50,,,,55,63,58,63,73,62,64,0,0,0,0,0,0,,,,50,,,,55,63,50,44,75,58,50,0,0,0,0,0,0,False,,,1,,,,,,0,50,long_relief,
D20250040,Deshawn,Baker,2007-03-13,72,195,Anglo,medium,brown,clean_shaven,S,P,[],1,SP,,,,,50,,,,67,70,70,80,68,66,71,0,0,0,0,0,0,,,,50,,,,67,70,42,53,71,54,50,0,0,0,0,0,0,False,,,1,,,,,,0,50,finesse_starter,
D20250046,Domingo,Flaherty,2007-06-15,72,195,Anglo,medium,brown,clean_shaven,L,P,[],1,RP,,,,,50,,,,57,35,78,67,78,60,81,0,0,0,0,0,0,,,,50,,,,57,35,66,68,47,46,50,0,0,0,0,0,0,False,,,1,,,,,,0,50,power_starter,
D20250134,Luis,Ramirez,2007-12-11,72,195,Anglo,medium,brown,clean_shaven,S,P,[],1,RP,CL,,,,50,,,,42,68,40,72,78,58,99,0,0,0,0,0,0,,,,50,,,,42,68,58,69,54,40,50,0,0,0,0,0,0,False,,,1,,,,,,0,50,closer,
D20250031,Darnell,King,2007-03-16,72,195,Anglo,medium,brown,clean_shaven,R,P,[],1,SP,,,,,50,,,,65,39,70,61,71,54,67,0,0,0,0,0,0,,,,50,,,,65,39,44,41,79,47,50,0,0,0,0,0,0,False,,,1,,,,,,0,50,balanced_starter,
D20250174,Donn,Maronge,2007-07-17,72,195,Anglo,medium,brown,clean_shaven,L,1B,[],0,,,61,77,50,50,50,54,50,74,59,,,,,,,,,,,,57,53,72,50,50,50,50,74,59,,,,,,,,,,,,False,,,1,,,,,,0,50,,balanced
D20250019,Lenard,Liebel,2007-12-25,72,195,Anglo,medium,brown,clean_shaven,S,P,[],1,RP,,,,,50,,,,59,70,50,69,71,70,78,0,0,0,0,0,0,,,,50,,,,59,70,70,52,58,51,50,0,0,0,0,0,0,False,,,1,,,,,,0,50,middle_relief,
D20250180,Reuben,Osterstuck,2007-08-20,72,195,Anglo,medium,brown,clean_shaven,L,C,[],0,,,65,62,70,50,50,63,50,71,69,,,,,,,,,,,,70,65,43,50,50,50,50,71,69,,,,,,,,,,,,False,,,1,,,,,,0,50,,balanced
D20250162,Alejandro,Castillo,2007-07-27,72,195,Anglo,medium,brown,clean_shaven,L,P,[],1,SP,LR,,,,50,,,,72,48,69,63,76,58,69,0,0,0,0,0,0,,,,50,,,,72,48,36,45,79,37,50,0,0,0,0,0,0,False,,,1,,,,,,0,50,long_relief,
D20250178,Alejandro,Ramirez,2007-07-13,72,195,Anglo,medium,brown,clean_shaven,L,LF,[],0,,,66,69,47,50,50,53,50,44,66,,,,,,,,,,,,53,68,53,50,50,50,50,44,66,,,,,,,,,,,,False,,,1,,,,,,0,50,,power
D20250066,Sung,Wang,2007-06-18,72,195,Anglo,medium,brown,clean_shaven,S,P,[],1,RP,,,,,50,,,,55,47,52,68,65,61,81,0,0,0,0,0,0,,,,50,,,,55,47,52,58,68,33,50,0,0,0,0,0,0,False,,,1,,,,,,0,50,middle_relief,
D20250156,Luis,Martinez,2007-11-04,72,195,Anglo,medium,brown,clean_shaven,R,RF,[],0,,,51,76,59,50,50,59,50,31,56,,,,,,,,,,,,56,66,58,50,50,50,50,31,56,,,,,,,,,,,,False,,,1,,,,,,0,50,,power
D20250197,Tyrone,Baker,2007-12-03,72,195,Anglo,medium,brown,clean_shaven,R,P,[],1,SP,,,,,50,,,,41,30,74,64,82,68,68,0,0,0,0,0,0,,,,50,,,,41,30,41,49,70,51,50,0,0,0,0,0,0,False,,,1,,,,,,0,50,balanced_starter,
D20250049,Miguel,Vasquez,2007-03-22,72,195,Anglo,medium,brown,clean_shaven,S,3B,[],0,,,58,69,60,50,50,51,50,50,69,,,,,,,,,,,,38,60,75,50,50,50,50,50,69,,,,,,,,,,,,False,,,1,,,,,,0,50,,power
D20250138,Jermaine,Baker,2007-01-15,72,195,Anglo,medium,brown,clean_shaven,R,P,[],1,RP,,,,,50,,,,57,64,83,61,67,63,76,0,0,0,0,0,0,,,,50,,,,57,64,53,66,57,56,50,0,0,0,0,0,0,False,,,1,,,,,,0,50,power_starter,
D20250125,Hector,Delgado,2007-06-09,72,195,Anglo,medium,brown,clean_shaven,S,P,[],1,RP,,,,,50,,,,68,53,75,67,69,64,94,0,0,0,0,0,0,,,,50,,,,68,53,64,60,51,50,50,0,0,0,0,0,0,False,,,1,,,,,,0,50,power_starter,
D20250175,Jermaine,Washington,2007-07-14,72,195,Anglo,medium,brown,clean_shaven,S,P,[],1,SP,,,,,50,,,,37,43,87,86,80,79,57,0,0,0,0,0,0,,,,50,,,,37,43,43,44,71,37,50,0,0,0,0,0,0,False,,,1,,,,,,0,50,finesse_starter,
D20250079,Ricardo,Morales,2007-07-20,72,195,Anglo,medium,brown,clean_shaven,R,1B,[],0,,,81,51,78,50,50,78,50,65,48,,,,,,,,,,,,58,45,72,50,50,50,50,65,48,,,,,,,,,,,,False,,,1,,,,,,0,50,,contact
D20250058,Emmitt,Popplewell,2007-02-18,72,195,Anglo,medium,brown,clean_shaven,S,SS,[],0,,,75,64,68,50,50,59,50,73,70,,,,,,,,,,,,53,59,68,50,50,50,50,73,70,,,,,,,,,,,,False,,,1,,,,,,0,50,,balanced
D20250064,Antonio,Mendoza,2007-04-17,72,195,Anglo,medium,brown,clean_shaven,L,C,[],0,,,72,53,81,50,50,68,50,31,43,,,,,,,,,,,,66,57,51,50,50,50,50,31,43,,,,,,,,,,,,False,,,1,,,,,,0,50,,contact
D20250088,Pedro,Castillo,2007-05-27,72,195,Anglo,medium,brown,clean_shaven,R,P,[],1,SP,,,,,50,,,,65,56,87,61,70,60,75,0,0,0,0,0,0,,,,50,,,,65,56,48,36,71,39,50,0,0,0,0,0,0,False,,,1,,,,,,0,50,power_starter,
D20250054,Danny,Trimmer,2007-07-09,72,195,Anglo,medium,brown,clean_shaven,S,P,[],1,RP,SU,,,,50,,,,73,41,50,60,69,63,80,0,0,0,0,0,0,,,,50,,,,73,41,47,62,65,45,50,0,0,0,0,0,0,False,,,1,,,,,,0,50,setup,
D20250192,Percy,Harris,2007-12-15,72,195,Anglo,medium,brown,clean_shaven,R,P,[],1,RP,,,,,50,,,,46,61,86,61,72,56,86,0,0,0,0,0,0,,,,50,,,,46,61,65,47,62,45,50,0,0,0,0,0,0,False,,,1,,,,,,0,50,power_starter,
D20250161,Manuel,Guerrero,2007-04-01,72,195,Anglo,medium,brown,clean_shaven,L,RF,[],0,,,54,73,67,50,50,48,50,71,60,,,,,,,,,,,,48,65,66,50,50,50,50,71,60,,,,,,,,,,,,False,,,1,,,,,,0,50,,power
D20250198,Hector,Delgado,2007-10-06,72,195,Anglo,medium,brown,clean_shaven,S,RF,[],0,,,82,55,77,50,50,67,50,32,44,,,,,,,,,,,,66,43,70,50,50,50,50,32,44,,,,,,,,,,,,False,,,1,,,,,,0,50,,contact
D20250068,Alejandro,Rivera,2007-12-25,72,195,Anglo,medium,brown,clean_shaven,S,3B,[],0,,,83,43,78,50,50,81,50,66,57,,,,,,,,,,,,56,43,68,50,50,50,50,66,57,,,,,,,,,,,,False,,,1,,,,,,0,50,,contact
D20250143,Miguel,Guerrero,2007-07-17,72,195,Anglo,medium,brown,clean_shaven,L,3B,[],0,,,77,57,60,50,50,82,50,53,68,,,,,,,,,,,,67,54,46,50,50,50,50,53,68,,,,,,,,,,,,False,,,1,,,,,,0,50,,contact
D20250028,Raul,Garcia,2007-05-08,72,195,Anglo,medium,brown,clean_shaven,S,P,[],1,RP,,,,,50,,,,70,75,63,53,59,64,75,0,0,92,92,0,0,,,,50,,,,70,75,61,68,43,47,50,0,0,0,0,0,0,False,,,1,,,,,,0,50,middle_relief,
D20250179,Xavier,Mitchell,2007-06-14,72,195,Anglo,medium,brown,clean_shaven,L,RF,[],0,,,82,65,64,50,50,63,50,40,40,,,,,,,,,,,,57,58,61,50,50,50,50,40,40,,,,,,,,,,,,False,,,1,,,,,,0,50,,balanced
D20250107,Alejandro,Rivera,2007-10-16,72,195,Anglo,medium,brown,clean_shaven,S,1B,[],0,,,66,70,74,50,50,61,50,45,44,,,,,,,,,,,,57,69,49,50,50,50,50,45,44,,,,,,,,,,,,False,,,1,,,,,,0,50,,power
D20250098,Yong,Zhang,2007-08-19,72,195,Anglo,medium,brown,clean_shaven,L,SS,[],0,,,59,71,55,50,50,67,50,66,48,,,,,,,,,,,,62,55,58,50,50,50,50,66,48,,,,,,,,,,,,False,,,1,,,,,,0,50,,balanced
D20250113,Jorge,Castillo,2007-02-20,72,195,Anglo,medium,brown,clean_shaven,S,C,[],0,,,59,71,74,50,50,47,50,60,69,,,,,,,,,,,,35,68,69,50,50,50,50,60,69,,,,,,,,,,,,False,,,1,,,,,,0,50,,power
D20250004,Yong,Hassan,2007-08-12,72,195,Anglo,medium,brown,clean_shaven,S,P,[],1,SP,,,,,50,,,,45,68,88,55,66,65,83,0,0,0,0,0,0,,,,50,,,,45,68,36,42,73,47,50,0,0,0,0,0,0,False,,,1,,,,,,0,50,power_starter,
D20250035,Irwin,Mcclish,2007-08-17,72,195,Anglo,medium,brown,clean_shaven,S,P,[],1,RP,,,,,50,,,,37,52,84,80,75,80,70,0,0,0,0,0,0,,,,50,,,,37,52,64,42,66,42,50,0,0,0,0,0,0,False,,,1,,,,,,0,50,finesse_starter,
D20250043,Lavern,Leandry,2007-06-27,72,195,Anglo,medium,brown,clean_shaven,S,P,[],1,RP,,,,,50,,,,44,40,69,73,82,69,60,0,0,0,0,0,0,,,,50,,,,44,40,50,63,59,44,50,0,0,0,0,0,0,False,,,1,,,,,,0,50,specialist_starter,
D20250015,Alejandro,Castillo,2007-09-15,72,195,Anglo,medium,brown,clean_shaven,S,RF,[],0,,,70,71,64,50,50,49,50,51,37,,,,,,,,,,,,62,61,51,50,50,50,50,51,37,,,,,,,,,,,,False,,,1,,,,,,0,50,,balanced
D20250159,Deshawn,Allen,2007-09-18,72,195,Anglo,medium,brown,clean_shaven,L,RF,[],0,,,60,85,57,50,50,57,50,55,53,,,,,,,,,,,,39,69,66,50,50,50,50,55,53,,,,,,,,,,,,False,,,1,,,,,,0,50,,power
D20250052,Son,Mcmilleon,2007-06-26,72,195,Anglo,medium,brown,clean_shaven,L,P,[],1,RP,,,,,50,,,,42,56,63,68,63,69,81,0,0,0,0,0,0,,,,50,,,,42,56,43,60,69,37,50,0,0,0,0,0,0,False,,,1,,,,,,0,50,middle_relief,
D20250084,Yong,Zhang,2007-10-24,72,195,Anglo,medium,brown,clean_shaven,R,3B,[],0,,,61,84,50,50,50,58,50,45,34,,,,,,,,,,,,48,66,48,50,50,50,50,45,34,,,,,,,,,,,,False,,,1,,,,,,0,50,,power
D20250106,Burt,Firkins,2007-08-22,72,195,Anglo,medium,brown,clean_shaven,R,P,[],1,RP,,,,,50,,,,49,69,68,76,72,62,82,0,0,0,0,0,0,,,,50,,,,49,69,53,69,48,53,50,0,0,0,0,0,0,False,,,1,,,,,,0,50,balanced_starter,
D20250095,Bradly,Matros,2007-08-24,72,195,Anglo,medium,brown,clean_shaven,L,RF,[],0,,,60,79,49,50,50,54,50,31,66,,,,,,,,,,,,56,49,66,50,50,50,50,31,66,,,,,,,,,,,,False,,,1,,,,,,0,50,,balanced
D20250194,Antonio,Sanchez,2007-11-19,72,195,Anglo,medium,brown,clean_shaven,R,1B,[],0,,,61,76,60,50,50,66,50,33,49,,,,,,,,,,,,48,69,57,50,50,50,50,33,49,,,,,,,,,,,,False,,,1,,,,,,0,50,,power
D20250057,Tyrone,Allen,2007-09-07,72,195,Anglo,medium,brown,clean_shaven,S,SS,[],0,,,74,39,66,50,50,76,50,60,48,,,,,,,,,,,,69,54,51,50,50,50,50,60,48,,,,,,,,,,,,False,,,1,,,,,,0,50,,contact
D20250065,Xavier,King,2007-01-07,72,195,Anglo,medium,brown,clean_shaven,L,C,[],0,,,58,71,69,50,50,49,50,36,51,,,,,,,,,,,,35,62,71,50,50,50,50,36,51,,,,,,,,,,,,False,,,1,,,,,,0,50,,power
D20250167,Cedric,Walker,2007-04-12,72,195,Anglo,medium,brown,clean_shaven,L,P,[],1,RP,,,,,50,,,,44,65,73,72,67,56,72,0,0,0,0,0,0,,,,50,,,,44,65,59,58,52,48,50,0,0,0,0,0,0,False,,,1,,,,,,0,50,balanced_starter,
D20250140,Jose,Gonzalez,2007-06-03,72,195,Anglo,medium,brown,clean_shaven,L,CF,[],0,,,48,84,53,50,50,51,50,45,30,,,,,,,,,,,,53,63,59,50,50,50,50,45,30,,,,,,,,,,,,False,,,1,,,,,,0,50,,power
D20250081,Francisco,Delgado,2007-06-05,72,195,Anglo,medium,brown,clean_shaven,L,P,[],1,RP,,,,,50,,,,48,35,66,73,63,68,77,0,0,0,0,0,0,,,,50,,,,48,35,46,66,56,53,50,0,0,0,0,0,0,False,,,1,,,,,,0,50,balanced_starter,
D20250103,Cedric,Taylor,2007-09-22,72,195,Anglo,medium,brown,clean_shaven,S,RF,[],0,,,86,51,60,50,50,66,50,52,44,,,,,,,,,,,,53,40,74,50,50,50,50,52,44,,,,,,,,,,,,False,,,1,,,,,,0,50,,contact
D20250128,Jonas,Nowaczyk,2007-05-27,72,195,Anglo,medium,brown,clean_shaven,S,1B,[],0,,,68,76,67,50,50,56,50,32,44,,,,,,,,,,,,54,48,70,50,50,50,50,32,44,,,,,,,,,,,,False,,,1,,,,,,0,50,,balanced
D20250165,Bert,Harmond,2007-12-14,72,195,Anglo,medium,brown,clean_shaven,L,3B,[],0,,,61,70,46,50,50,50,50,35,56,,,,,,,,,,,,43,51,68,50,50,50,50,35,56,,,,,,,,,,,,False,,,1,,,,,,0,50,,power
D20250059,Fermin,Colehour,2007-03-14,72,195,Anglo,medium,brown,clean_shaven,S,P,[],1,RP,,,,,50,,,,69,34,67,80,77,73,64,0,0,0,0,0,0,,,,50,,,,69,34,62,54,51,37,50,0,0,0,0,0,0,False,,,1,,,,,,0,50,finesse_starter,
D20250142,Alejandro,Flores,2007-02-03,72,195,Anglo,medium,brown,clean_shaven,L,P,[],1,RP,,,,,50,,,,73,54,85,63,69,55,87,0,0,0,0,0,0,,,,50,,,,73,54,61,62,44,43,50,0,0,0,0,0,0,False,,,1,,,,,,0,50,power_starter,
D20250008,Francisco,Rivera,2007-03-28,72,195,Anglo,medium,brown,clean_shaven,R,P,[],1,RP,,,,,50,,,,72,47,83,77,69,57,67,0,0,0,0,0,0,,,,50,,,,72,47,56,53,57,41,50,0,0,0,0,0,0,False,,,1,,,,,,0,50,balanced_starter,
D20250013,Damien,Mcelveen,2007-02-17,72,195,Anglo,medium,brown,clean_shaven,R,1B,[],0,,,57,64,56,50,50,58,50,56,50,,,,,,,,,,,,44,50,72,50,50,50,50,56,50,,,,,,,,,,,,False,,,1,,,,,,0,50,,balanced
D20250112,Alonzo,Strait,2007-05-21,72,195,Anglo,medium,brown,clean_shaven,R,SS,[],0,,,57,65,50,50,50,63,50,32,61,,,,,,,,,,,,59,63,51,50,50,50,50,32,61,,,,,,,,,,,,False,,,1,,,,,,0,50,,balanced
D20250001,Galen,Moscardelli,2007-11-27,72,195,Anglo,medium,brown,clean_shaven,R,CF,[],0,,,84,43,67,50,50,71,50,30,53,,,,,,,,,,,,65,46,63,50,50,50,50,30,53,,,,,,,,,,,,False,,,1,,,,,,0,50,,contact
D20250172,Derrick,Bihler,2007-10-03,72,195,Anglo,medium,brown,clean_shaven,S,2B,[],0,,,60,75,66,50,50,51,50,62,34,,,,,,,,,,,,56,70,42,50,50,50,50,62,34,,,,,,,,,,,,False,,,1,,,,,,0,50,,power
D20250023,Miguel,Hernandez,2007-09-23,72,195,Anglo,medium,brown,clean_shaven,R,P,[],1,RP,LR,,,,50,,,,73,61,71,63,70,67,71,0,0,0,0,0,0,,,,50,,,,73,61,54,42,69,41,50,0,0,0,0,0,0,False,,,1,,,,,,0,50,long_relief,
D20250160,Xavier,Walker,2007-11-02,72,195,Anglo,medium,brown,clean_shaven,R,P,[],1,RP,,,,,50,,,,42,65,75,61,70,62,66,0,0,0,0,0,0,,,,50,,,,42,65,68,44,52,38,50,0,0,0,0,0,0,False,,,1,,,,,,0,50,balanced_starter,
D20250005,Alonzo,Strait,2007-03-18,72,195,Anglo,medium,brown,clean_shaven,R,RF,[],0,,,68,44,68,50,50,82,50,59,47,,,,,,,,,,,,58,40,67,50,50,50,50,59,47,,,,,,,,,,,,False,,,1,,,,,,0,50,,contact
D20250011,Harrison,Leischner,2007-03-21,72,195,Anglo,medium,brown,clean_shaven,R,P,[],1,RP,,,,,50,,,,57,42,69,67,83,63,64,0,0,0,0,0,0,,,,50,,,,57,42,44,51,68,46,50,0,0,0,0,0,0,False,,,1,,,,,,0,50,specialist_starter,
D20250146,Leroy,Mitchell,2007-09-19,72,195,Anglo,medium,brown,clean_shaven,R,2B,[],0,,,56,85,44,50,50,55,50,58,60,,,,,,,,,,,,42,63,62,50,50,50,50,58,60,,,,,,,,,,,,False,,,1,,,,,,0,50,,power
D20250153,Malik,Carter,2007-12-09,72,195,Anglo,medium,brown,clean_shaven,L,3B,[],0,,,56,80,68,50,50,55,50,46,46,,,,,,,,,,,,50,61,47,50,50,50,50,46,46,,,,,,,,,,,,False,,,1,,,,,,0,50,,power
D20250151,Bert,Harmond,2007-01-15,72,195,Anglo,medium,brown,clean_shaven,L,P,[],1,RP,,,,,50,,,,36,54,73,63,80,69,64,0,0,0,0,0,0,,,,50,,,,36,54,44,62,57,57,50,0,0,0,0,0,0,False,,,1,,,,,,0,50,balanced_starter,
D20250033,Alejandro,Ortiz,2007-05-18,72,195,Anglo,medium,brown,clean_shaven,R,P,[],1,RP,SU,,,,50,,,,57,32,51,64,63,57,92,0,0,0,0,0,0,,,,50,,,,57,32,54,55,53,55,50,0,0,0,0,0,0,False,,,1,,,,,,0,50,setup,
D20250168,Miguel,Gomez,2007-12-05,72,195,Anglo,medium,brown,clean_shaven,R,1B,[],0,,,68,48,67,50,50,89,50,53,46,,,,,,,,,,,,52,40,73,50,50,50,50,53,46,,,,,,,,,,,,False,,,1,,,,,,0,50,,contact
D20250124,Lyle,Uhrmacher,2007-07-11,72,195,Anglo,medium,brown,clean_shaven,S,SS,[],0,,,72,59,75,50,50,67,50,56,30,,,,,,,,,,,,55,60,56,50,50,50,50,56,30,,,,,,,,,,,,False,,,1,,,,,,0,50,,balanced
D20250126,Casey,Albergotti,2007-02-08,72,195,Anglo,medium,brown,clean_shaven,L,C,[],0,,,88,45,66,50,50,70,50,57,30,,,,,,,,,,,,70,49,43,50,50,50,50,57,30,,,,,,,,,,,,False,,,1,,,,,,0,50,,contact
D20250163,Jose,Flores,2007-07-02,72,195,Anglo,medium,brown,clean_shaven,L,P,[],1,RP,,,,,50,,,,34,30,61,58,69,71,79,0,0,0,0,0,0,,,,50,,,,34,30,52,49,61,36,50,0,0,0,0,0,0,False,,,1,,,,,,0,50,middle_relief,
D20250048,Deshawn,Gaines,2007-04-26,72,195,Anglo,medium,brown,clean_shaven,L,LF,[],0,,,81,48,62,50,50,81,50,55,36,,,,,,,,,,,,57,35,62,50,50,50,50,55,36,,,,,,,,,,,,False,,,1,,,,,,0,50,,contact
D20250032,Fernando,Cruz,2007-04-21,72,195,Anglo,medium,brown,clean_shaven,R,P,[],1,RP,,,,,50,,,,40,50,55,57,63,67,81,0,0,0,0,0,0,,,,50,,,,40,50,43,55,63,48,50,0,0,0,0,0,0,False,,,1,,,,,,0,50,middle_relief,
D20250121,Sung,Chen,2007-06-07,72,195,Anglo,medium,brown,clean_shaven,L,P,[],1,RP,,,,,50,,,,47,30,44,72,70,67,82,0,0,0,0,0,0,,,,50,,,,47,30,40,70,50,41,50,0,0,0,0,0,0,False,,,1,,,,,,0,50,middle_relief,
D20250063,Florentino,Cantara,2007-10-07,72,195,Anglo,medium,brown,clean_shaven,R,1B,[],0,,,69,64,61,50,50,62,50,57,43,,,,,,,,,,,,59,63,41,50,50,50,50,57,43,,,,,,,,,,,,False,,,1,,,,,,0,50,,balanced
